ponto1,ponto2,distancia_normalizada
23,81,0.657207
23,82,0.035765
23,83,0.058404
23,84,0.305809
23,85,0.481317
23,86,0.053315
23,87,0.641226
23,88,0.026658
23,89,0.026658
23,90,0.430668
23,91,0.215581
23,92,0.744031
23,93,0.464486
23,94,0.651779
23,95,0.824149
23,96,0.329306
23,97,0.099029
23,98,0.118619
23,99,0.591896
23,100,0.765590
23,101,0.065298
23,102,0.031542
23,103,0.096116
23,104,0.455526
23,105,0.714604
23,106,0.054632
23,107,0.707910
23,108,0.757284
23,109,0.060789
23,110,0.414182
23,111,0.426856
23,112,0.594651
23,113,0.456306
23,114,0.682145
23,115,0.054632
23,116,0.704792
23,117,0.356456
23,118,0.659151
23,119,0.269229
23,120,0.311336
23,121,0.401992
23,122,0.148902
23,123,0.423513
23,124,0.364928
23,125,0.057174
23,126,0.328225
23,127,0.797862
23,128,0.725167
23,129,0.039540
23,130,0.246060
23,131,0.746034
23,132,0.736447
23,133,0.053315
23,134,0.728881
23,135,0.059608
23,136,0.473877
23,137,0.787733
23,138,0.678384
23,139,0.335294
23,140,0.678384
23,141,0.405161
23,142,0.382795
23,143,0.590935
23,144,0.612314
23,145,0.054632
23,146,0.340133
23,147,0.514154
23,148,0.130595
23,149,0.330383
23,150,0.761775
24,25,0.235434
24,26,0.068485
24,27,0.066377
24,28,0.079973
24,29,0.733740
24,30,0.718670
24,31,0.783663
24,32,0.686403
24,33,0.309734
24,34,0.716591
24,35,0.766147
24,36,0.084299
24,37,0.300889
24,38,0.708412
24,39,0.726440
24,40,0.716293
24,41,0.096852
24,42,0.310422
24,43,0.275749
24,44,0.711215
24,45,0.700747
24,46,0.465251
24,47,0.093871
24,48,0.051965
24,49,0.314741
24,50,0.154982
24,51,0.379626
24,52,0.187743
24,53,0.347369
24,54,0.722319
24,55,0.203368
24,56,0.407261
24,57,0.718571
24,58,0.731217
24,59,0.663235
24,60,0.525366
24,61,0.092345
24,62,0.688367
24,63,0.710616
24,64,0.678070
24,65,0.391242
24,66,0.712812
24,67,0.383352
24,68,0.235736
24,69,0.746510
24,70,0.346755
24,71,0.116198
24,72,0.710716
24,73,0.114968
24,74,0.096852
24,75,0.426023
24,76,0.361012
24,77,0.082596
24,78,0.428185
24,79,0.670905
24,80,0.529811
24,81,0.044607
24,82,0.727320
24,83,0.747651
24,84,0.451295
24,85,0.238731
24,86,0.728979
24,87,0.099744
24,88,0.717086
24,89,0.686713
24,90,0.282622
24,91,0.538722
24,92,0.080857
24,93,0.282873
24,94,0.093871
24,95,0.169439
24,96,0.420144
24,97,0.759814
24,98,0.797060
24,99,0.132754
24,100,0.122161
24,101,0.737893
24,102,0.717086
24,103,0.768000
24,104,0.297564
24,105,0.080857
24,106,0.740296
24,107,0.054632
24,108,0.090793
24,109,0.751254
24,110,0.311792
24,111,0.299943
24,112,0.104612
24,113,0.275491
24,114,0.064200
24,115,0.703075
24,116,0.073490
24,117,0.354657
24,118,0.055918
24,119,0.465861
24,120,0.434937
24,121,0.316767
24,122,0.770310
24,123,0.307431
24,124,0.391423
24,125,0.704489
24,126,0.391242
24,127,0.141059
24,128,0.070530
24,129,0.702064
24,130,0.532486
24,131,0.085138
24,132,0.117415
24,133,0.728979
24,134,0.061947
24,135,0.734321
24,136,0.254298
24,137,0.135404
24,138,0.039540
24,139,0.390696
24,140,0.046172
24,141,0.358840
24,142,0.339297
24,143,0.127289
24,144,0.094625
24,145,0.681311
24,146,0.380187
24,147,0.229628
24,148,0.719757
24,149,0.406212
24,150,0.093871
25,26,0.226512
25,27,0.223988
25,28,0.164761
25,29,0.905262
25,30,0.888784
25,31,0.946328
25,32,0.819826
25,33,0.477611
25,34,0.882284
25,35,0.938865
25,36,0.297326
25,37,0.480282
25,38,0.865533
25,39,0.884858
25,40,0.861995
25,41,0.322547
25,42,0.498149
25,43,0.449085
25,44,0.859270
25,45,0.850960
25,46,0.659151
25,47,0.279588
25,48,0.225883
25,49,0.488207
25,50,0.111198
25,51,0.573481
25,52,0.105289
25,53,0.548267
25,54,0.880672
25,55,0.126729
25,56,0.594532
25,57,0.876790
25,58,0.891817
25,59,0.821212
25,60,0.728881
25,61,0.293477
25,62,0.855541
25,63,0.879056
25,64,0.844590
25,65,0.589731
25,66,0.873217
25,67,0.573233
25,68,0.049154
25,69,0.917039
25,70,0.530481
25,71,0.347369
25,72,0.849706
25,73,0.312020
25,74,0.322547
25,75,0.614053
25,76,0.564614
25,77,0.242570
25,78,0.631061
25,79,0.820692
25,80,0.729368
25,81,0.257905
25,82,0.890382
25,83,0.911131
25,84,0.647842
25,85,0.423345
25,86,0.895872
25,87,0.321222
25,88,0.879137
25,89,0.852212
25,90,0.485140
25,91,0.733933
25,92,0.166050
25,93,0.487915
25,94,0.284126
25,95,0.110557
25,96,0.621072
25,97,0.937046
25,98,0.971598
25,99,0.345111
25,100,0.122161
25,101,0.910350
25,102,0.876547
25,103,0.943395
25,104,0.493707
25,105,0.223670
25,106,0.909022
25,107,0.194802
25,108,0.213927
25,109,0.919825
25,110,0.503823
25,111,0.484701
25,112,0.303710
25,113,0.430833
25,114,0.235736
25,115,0.857366
25,116,0.188498
25,117,0.547489
25,118,0.239623
25,119,0.652214
25,120,0.638783
25,121,0.506355
25,122,0.953659
25,123,0.481464
25,124,0.591776
25,125,0.856537
25,126,0.584405
25,127,0.131679
25,128,0.176425
25,129,0.859849
25,130,0.732286
25,131,0.185840
25,132,0.153137
25,133,0.895872
25,134,0.196978
25,135,0.903219
25,136,0.420989
25,137,0.138517
25,138,0.239919
25,139,0.585256
25,140,0.221435
25,141,0.548138
25,142,0.517461
25,143,0.348390
25,144,0.300889
25,145,0.837407
25,146,0.565369
25,147,0.452238
25,148,0.855790
25,149,0.598582
25,150,0.147944
26,27,0.110557
26,28,0.087606
26,29,0.724481
26,30,0.710816
26,31,0.771324
26,32,0.665268
26,33,0.305809
26,34,0.707509
26,35,0.758409
26,36,0.093111
26,37,0.301125
26,38,0.695556
26,39,0.713908
26,40,0.701558
26,41,0.123319
26,42,0.313383
26,43,0.276521
26,44,0.693099
26,45,0.685677
26,46,0.471773
26,47,0.109912
26,48,0.079079
26,49,0.313157
26,50,0.144050
26,51,0.386858
26,52,0.199844
26,53,0.358840
26,54,0.709515
26,55,0.219177
26,56,0.415039
26,57,0.705497
26,58,0.717978
26,59,0.651451
26,60,0.535149
26,61,0.091572
26,62,0.681415
26,63,0.701861
26,64,0.666548
26,65,0.400753
26,66,0.701051
26,67,0.390514
26,68,0.235434
26,69,0.738181
26,70,0.350221
26,71,0.140048
26,72,0.692381
26,73,0.113099
26,74,0.123319
26,75,0.433464
26,76,0.374348
26,77,0.079973
26,78,0.437868
26,79,0.655150
26,80,0.535812
26,81,0.070530
26,82,0.715995
26,83,0.735481
26,84,0.458636
26,85,0.245482
26,86,0.720250
26,87,0.111198
26,88,0.706000
26,89,0.673864
26,90,0.293234
26,91,0.539118
26,92,0.068485
26,93,0.304411
26,94,0.145523
26,95,0.160390
26,96,0.428683
26,97,0.753898
26,98,0.789805
26,99,0.160390
26,100,0.129503
26,101,0.730634
26,102,0.703783
26,103,0.761028
26,104,0.313157
26,105,0.083452
26,106,0.730731
26,107,0.044607
26,108,0.114968
26,109,0.741639
26,110,0.323207
26,111,0.304411
26,112,0.099744
26,113,0.271594
26,114,0.044607
26,115,0.690325
26,116,0.042984
26,117,0.357650
26,118,0.042984
26,119,0.466928
26,120,0.442870
26,121,0.325398
26,122,0.765033
26,123,0.311336
26,124,0.406212
26,125,0.690119
26,126,0.397190
26,127,0.161273
26,128,0.073490
26,129,0.688057
26,130,0.538722
26,131,0.073490
26,132,0.125036
26,133,0.720250
26,134,0.050579
26,135,0.724873
26,136,0.256247
26,137,0.146010
26,138,0.090793
26,139,0.397011
26,140,0.073490
26,141,0.367257
26,142,0.340342
26,143,0.142562
26,144,0.113099
26,145,0.668783
26,146,0.380748
26,147,0.248360
26,148,0.699021
26,149,0.411945
26,150,0.099029
27,28,0.103931
27,29,0.751254
27,30,0.735771
27,31,0.805220
27,32,0.708312
27,33,0.314515
27,34,0.735481
27,35,0.786017
27,36,0.107295
27,37,0.311792
27,38,0.726146
27,39,0.745843
27,40,0.736736
27,41,0.138517
27,42,0.330168
27,43,0.279588
27,44,0.731994
27,45,0.718670
27,46,0.473577
27,47,0.108612
27,48,0.087606
27,49,0.319447
27,50,0.170276
27,51,0.392692
27,52,0.159501
27,53,0.363953
27,54,0.740680
27,55,0.166050
27,56,0.414010
27,57,0.735867
27,58,0.750876
27,59,0.684225
27,60,0.534617
27,61,0.119811
27,62,0.706805
27,63,0.726146
27,64,0.696984
27,65,0.402875
27,66,0.730439
27,67,0.396295
27,68,0.228075
27,69,0.765405
27,70,0.354256
27,71,0.154522
27,72,0.731120
27,73,0.157258
27,74,0.138517
27,75,0.426189
27,76,0.379252
27,77,0.144543
27,78,0.437218
27,79,0.691251
27,80,0.542403
27,81,0.074451
27,82,0.744985
27,83,0.765033
27,84,0.460183
27,85,0.241395
27,86,0.745081
27,87,0.157709
27,88,0.735191
27,89,0.708211
27,90,0.302773
27,91,0.554197
27,92,0.105962
27,93,0.288593
27,94,0.090007
27,95,0.150327
27,96,0.431327
27,97,0.777838
27,98,0.815829
27,99,0.136450
27,100,0.105289
27,101,0.756063
27,102,0.736157
27,103,0.786740
27,104,0.296368
27,105,0.139540
27,106,0.761028
27,107,0.079079
27,108,0.137487
27,109,0.769848
27,110,0.319225
27,111,0.303007
27,112,0.138003
27,113,0.274716
27,114,0.123894
27,115,0.722909
27,116,0.096116
27,117,0.369764
27,118,0.099029
27,119,0.475374
27,120,0.452081
27,121,0.326271
27,122,0.785203
27,123,0.307662
27,124,0.400575
27,125,0.722909
27,126,0.406737
27,127,0.104612
27,128,0.102554
27,129,0.722909
27,130,0.546580
27,131,0.127289
27,132,0.087606
27,133,0.745081
27,134,0.103931
27,135,0.750687
27,136,0.252897
27,137,0.098309
27,138,0.071530
27,139,0.403051
27,140,0.073490
27,141,0.357053
27,142,0.344493
27,143,0.174806
27,144,0.140048
27,145,0.697086
27,146,0.389238
27,147,0.264972
27,148,0.737796
27,149,0.414696
27,150,0.085138
28,29,0.797684
28,30,0.782392
28,31,0.843495
28,32,0.735867
28,33,0.373207
28,34,0.778294
28,35,0.829820
28,36,0.155896
28,37,0.367064
28,38,0.767630
28,39,0.785565
28,40,0.770863
28,41,0.170692
28,42,0.377185
28,43,0.340968
28,44,0.766147
28,45,0.757566
28,46,0.538194
28,47,0.154982
28,48,0.090793
28,49,0.380374
28,50,0.075399
28,51,0.450980
28,52,0.131138
28,53,0.419805
28,54,0.781756
28,55,0.155440
28,56,0.478355
28,57,0.778294
28,58,0.790884
28,59,0.721433
28,60,0.600951
28,61,0.157709
28,62,0.750687
28,63,0.774266
28,64,0.739720
28,65,0.464486
28,66,0.773164
28,67,0.453494
28,68,0.160832
28,69,0.809796
28,70,0.415894
28,71,0.192231
28,72,0.762894
28,73,0.174399
28,74,0.170692
28,75,0.498719
28,76,0.433792
28,77,0.096116
28,78,0.503399
28,79,0.726537
28,80,0.603430
28,81,0.114968
28,82,0.788544
28,83,0.809094
28,84,0.524824
28,85,0.307662
28,86,0.792051
28,87,0.160390
28,88,0.777838
28,89,0.747081
28,90,0.354256
28,91,0.610105
28,92,0.026658
28,93,0.358840
28,94,0.157709
28,95,0.112469
28,96,0.494282
28,97,0.825527
28,98,0.861748
28,99,0.209564
28,100,0.077261
28,101,0.802037
28,102,0.776557
28,103,0.832897
28,104,0.372063
28,105,0.074451
28,106,0.802303
28,107,0.058404
28,108,0.066377
28,109,0.813998
28,110,0.383537
28,111,0.369764
28,112,0.167753
28,113,0.334869
28,114,0.085968
28,115,0.760655
28,116,0.066377
28,117,0.424853
28,118,0.100454
28,119,0.536078
28,120,0.508316
28,121,0.387225
28,122,0.838764
28,123,0.374348
28,124,0.465861
28,125,0.761775
28,126,0.461724
28,127,0.103245
28,128,0.037700
28,129,0.760281
28,130,0.605780
28,131,0.037700
28,132,0.099744
28,133,0.792051
28,134,0.041298
28,135,0.797862
28,136,0.317663
28,137,0.101159
28,138,0.098309
28,139,0.462493
28,140,0.087606
28,141,0.431657
28,142,0.406912
28,143,0.195530
28,144,0.157258
28,145,0.740776
28,146,0.449559
28,147,0.302068
28,148,0.771692
28,149,0.478355
28,150,0.049154
29,30,0.029202
29,31,0.090007
29,32,0.199131
29,33,0.443351
29,34,0.054632
29,35,0.055918
29,36,0.658396
29,37,0.440457
29,38,0.078176
29,39,0.076336
29,40,0.142063
29,41,0.647512
29,42,0.428185
29,43,0.476121
29,44,0.130050
29,45,0.111198
29,46,0.306969
29,47,0.651888
29,48,0.714008
29,49,0.437218
29,50,0.855125
29,51,0.370532
29,52,0.894999
29,53,0.407610
29,54,0.070530
29,55,0.904084
29,56,0.355058
29,57,0.068485
29,58,0.065298
29,59,0.118619
29,60,0.290556
29,61,0.645534
29,62,0.077261
29,63,0.035765
29,64,0.066377
29,65,0.368802
29,66,0.061947
29,67,0.366676
29,68,0.929202
29,69,0.035765
29,70,0.402169
29,71,0.637447
29,72,0.166050
29,73,0.625973
29,74,0.647512
29,75,0.364148
29,76,0.402698
29,77,0.726733
29,78,0.352446
29,79,0.134350
29,80,0.256524
29,81,0.693714
29,82,0.044607
29,83,0.042984
29,84,0.321001
29,85,0.513186
29,86,0.031542
29,87,0.677126
29,88,0.055918
29,89,0.077261
29,90,0.462647
29,91,0.224305
29,92,0.784116
29,93,0.490240
29,94,0.686713
29,95,0.863149
29,96,0.347573
29,97,0.050579
29,98,0.073490
29,99,0.623584
29,100,0.805838
29,101,0.031542
29,102,0.069515
29,103,0.050579
29,104,0.479690
29,105,0.755311
29,106,0.053315
29,107,0.746890
29,108,0.796703
29,109,0.031542
29,110,0.442870
29,111,0.455682
29,112,0.632298
29,113,0.491254
29,114,0.722123
29,115,0.105289
29,116,0.744699
29,117,0.386122
29,118,0.698207
29,119,0.288839
29,120,0.331028
29,121,0.432150
29,122,0.091572
29,123,0.453807
29,124,0.385570
29,125,0.103931
29,126,0.356256
29,127,0.835878
29,128,0.765869
29,129,0.092345
29,130,0.252052
29,131,0.786378
29,132,0.775642
29,133,0.031542
29,134,0.768092
29,135,0.016860
29,136,0.507337
29,137,0.825355
29,138,0.715995
29,139,0.360421
29,140,0.717185
29,141,0.425522
29,142,0.412634
29,143,0.626994
29,144,0.650687
29,145,0.093871
29,146,0.367257
29,147,0.545669
29,148,0.170692
29,149,0.352244
29,150,0.800618
30,31,0.096116
30,32,0.190374
30,33,0.428019
30,34,0.035765
30,35,0.060789
30,36,0.644432
30,37,0.424351
30,38,0.068485
30,39,0.068485
30,40,0.129502
30,41,0.632411
30,42,0.411254
30,43,0.460337
30,44,0.126729
30,45,0.101859
30,46,0.292749
30,47,0.635773
30,48,0.697698
30,49,0.422000
30,50,0.839865
30,51,0.354056
30,52,0.879137
30,53,0.390878
30,54,0.064200
30,55,0.888224
30,56,0.338248
30,57,0.064200
30,58,0.065298
30,59,0.100454
30,60,0.279588
30,61,0.631061
30,62,0.050579
30,63,0.026658
30,64,0.057174
30,65,0.353051
30,66,0.051965
30,67,0.349205
30,68,0.912534
30,69,0.035765
30,70,0.386306
30,71,0.623242
30,72,0.157258
30,73,0.610804
30,74,0.632411
30,75,0.350627
30,76,0.385754
30,77,0.711515
30,78,0.339297
30,79,0.122161
30,80,0.244612
30,81,0.678803
30,82,0.041298
30,83,0.054632
30,84,0.306969
30,85,0.497721
30,86,0.020649
30,87,0.663556
30,88,0.044607
30,89,0.071530
30,90,0.446387
30,91,0.213927
30,92,0.769294
30,93,0.474027
30,94,0.669527
30,95,0.848702
30,96,0.333381
30,97,0.058404
30,98,0.085968
30,99,0.608589
30,100,0.789445
30,101,0.026658
30,102,0.065298
30,103,0.060789
30,104,0.464639
30,105,0.740104
30,106,0.050579
30,107,0.732092
30,108,0.781211
30,109,0.039540
30,110,0.426189
30,111,0.440779
30,112,0.617745
30,113,0.475374
30,114,0.707609
30,115,0.090793
30,116,0.730050
30,117,0.370724
30,118,0.683394
30,119,0.274716
30,120,0.316542
30,121,0.415381
30,122,0.108612
30,123,0.437868
30,124,0.368994
30,125,0.093871
30,126,0.339506
30,127,0.819566
30,128,0.750118
30,129,0.084299
30,130,0.239326
30,131,0.771784
30,132,0.759346
30,133,0.020649
30,134,0.753710
30,135,0.029202
30,136,0.491398
30,137,0.809884
30,138,0.699732
30,139,0.344699
30,140,0.701152
30,141,0.411945
30,142,0.397190
30,143,0.612314
30,144,0.634766
30,145,0.080857
30,146,0.352648
30,147,0.530883
30,148,0.167329
30,149,0.337406
30,150,0.785384
31,32,0.174399
31,33,0.500994
31,34,0.079079
31,35,0.064200
31,36,0.711615
31,37,0.496434
31,38,0.093871
31,39,0.067439
31,40,0.111198
31,41,0.697902
31,42,0.479986
31,43,0.533686
31,44,0.110557
31,45,0.113099
31,46,0.380374
31,47,0.701963
31,48,0.760561
31,49,0.496720
31,50,0.897061
31,51,0.432315
31,52,0.944223
31,53,0.466319
31,54,0.077261
31,55,0.955371
31,56,0.421495
31,57,0.089214
31,58,0.061947
31,59,0.127289
31,60,0.369572
31,61,0.696270
31,62,0.112469
31,63,0.111835
31,64,0.114349
31,65,0.434119
31,66,0.087606
31,67,0.426689
31,68,0.970720
31,69,0.067439
31,70,0.464027
31,71,0.690017
31,72,0.137487
31,73,0.672281
31,74,0.697902
31,75,0.439002
31,76,0.460800
31,77,0.768647
31,78,0.425020
31,79,0.133820
31,80,0.332527
31,81,0.744794
31,82,0.076336
31,83,0.071530
31,84,0.393596
31,85,0.571992
31,86,0.092345
31,87,0.725265
31,88,0.079973
31,89,0.099029
31,90,0.517598
31,91,0.298518
31,92,0.829649
31,93,0.553299
31,94,0.739624
31,95,0.911599
31,96,0.416918
31,97,0.099029
31,98,0.081731
31,99,0.681206
31,100,0.852379
31,101,0.084299
31,102,0.078176
31,103,0.083452
31,104,0.546320
31,105,0.797684
31,106,0.054632
31,107,0.794559
31,108,0.840879
31,109,0.060789
31,110,0.503964
31,111,0.518284
31,112,0.681519
31,113,0.546970
31,114,0.766518
31,115,0.096116
31,116,0.791064
31,117,0.445749
31,118,0.745367
31,119,0.359632
31,120,0.395756
31,121,0.491688
31,122,0.159946
31,123,0.514983
31,124,0.451924
31,125,0.103245
31,126,0.416065
31,127,0.885981
31,128,0.810323
31,129,0.088413
31,130,0.325617
31,131,0.830419
31,132,0.824235
31,133,0.092345
31,134,0.814347
31,135,0.093111
31,136,0.564740
31,137,0.876222
31,138,0.765033
31,139,0.424351
31,140,0.765033
31,141,0.496577
31,142,0.474327
31,143,0.675339
31,144,0.697392
31,145,0.128953
31,146,0.431492
31,147,0.597036
31,148,0.152672
31,149,0.420482
31,150,0.848953
32,33,0.414696
32,34,0.162590
32,35,0.213594
32,36,0.618894
32,37,0.415381
32,38,0.125036
32,39,0.129502
32,40,0.078176
32,41,0.611036
32,42,0.404810
32,43,0.448293
32,44,0.073490
32,45,0.093871
32,46,0.362387
32,47,0.602841
32,48,0.657099
32,49,0.416065
32,50,0.780483
32,51,0.383537
32,52,0.832044
32,53,0.416065
32,54,0.131679
32,55,0.845010
32,56,0.377373
32,57,0.135928
32,58,0.138517
32,59,0.111835
32,60,0.388324
32,61,0.599056
32,62,0.169019
32,63,0.188498
32,64,0.151738
32,65,0.395397
32,66,0.141059
32,67,0.374917
32,68,0.848367
32,69,0.195893
32,70,0.398084
32,71,0.609056
32,72,0.042984
32,73,0.574471
32,74,0.611036
32,75,0.404986
32,76,0.417429
32,77,0.664947
32,78,0.404459
32,79,0.073490
32,80,0.347573
32,81,0.647622
32,82,0.157709
32,83,0.171108
32,84,0.373588
32,85,0.490095
32,86,0.185458
32,87,0.638116
32,88,0.147463
32,89,0.138517
32,90,0.451295
32,91,0.308815
32,92,0.719757
32,93,0.497006
32,94,0.649594
32,95,0.796614
32,96,0.390150
32,97,0.238135
32,98,0.243447
32,99,0.599294
32,100,0.738566
32,101,0.204414
32,102,0.130050
32,103,0.230246
32,104,0.487770
32,105,0.693612
32,106,0.178028
32,107,0.687540
32,108,0.740200
32,109,0.189251
32,110,0.440457
32,111,0.446387
32,112,0.583797
32,113,0.451924
32,114,0.662270
32,115,0.104612
32,116,0.680580
32,117,0.386306
32,118,0.641226
32,119,0.328658
32,120,0.375107
32,121,0.425355
32,122,0.289576
32,123,0.437706
32,124,0.418619
32,125,0.099029
32,126,0.368223
32,127,0.776740
32,128,0.701051
32,129,0.109912
32,130,0.342216
32,131,0.722614
32,132,0.711914
32,133,0.185458
32,134,0.708713
32,135,0.194071
32,136,0.475374
32,137,0.766518
32,138,0.666975
32,139,0.379439
32,140,0.661626
32,141,0.445909
32,142,0.402345
32,143,0.590454
32,144,0.602723
32,145,0.128953
32,146,0.372826
32,147,0.533952
32,148,0.065298
32,149,0.379626
32,150,0.739624
33,34,0.429511
33,35,0.482054
33,36,0.233920
33,37,0.041298
33,38,0.417429
33,39,0.439326
33,40,0.435590
33,41,0.241690
33,42,0.094625
33,43,0.037700
33,44,0.428849
33,45,0.411254
33,46,0.191490
33,47,0.222076
33,48,0.290556
33,49,0.016860
33,50,0.433792
33,51,0.124466
33,52,0.455994
33,53,0.132754
33,54,0.432479
33,55,0.462647
33,56,0.131679
33,57,0.426189
33,58,0.443992
33,59,0.382609
33,60,0.268436
33,61,0.221435
33,62,0.402345
33,63,0.416065
33,64,0.389968
33,65,0.142063
33,66,0.421495
33,67,0.124466
33,68,0.500994
33,69,0.459565
33,70,0.066377
33,71,0.238433
33,72,0.431327
33,73,0.219177
33,74,0.241690
33,75,0.151738
33,76,0.156351
33,77,0.324961
33,78,0.178825
33,79,0.388507
33,80,0.263897
33,81,0.266310
33,82,0.435916
33,83,0.455214
33,84,0.183919
33,85,0.080857
33,86,0.435427
33,87,0.285872
33,88,0.427022
33,89,0.404810
33,90,0.117415
33,91,0.265776
33,92,0.359829
33,93,0.129502
33,94,0.260373
33,95,0.427687
33,96,0.167329
33,97,0.473427
33,98,0.510687
33,99,0.199131
33,100,0.371298
33,101,0.450191
33,102,0.428683
33,103,0.482054
33,104,0.105289
33,105,0.349815
33,106,0.457239
33,107,0.319002
33,108,0.386858
33,109,0.462647
33,110,0.083452
33,111,0.050579
33,112,0.213927
33,113,0.051965
33,114,0.311792
33,115,0.418619
33,116,0.318333
33,117,0.099744
33,118,0.276264
33,119,0.177629
33,120,0.194437
33,121,0.076336
33,122,0.481317
33,123,0.037700
33,124,0.156805
33,125,0.415894
33,126,0.136970
33,127,0.396295
33,128,0.343460
33,129,0.418619
33,130,0.269229
33,131,0.370532
33,132,0.337617
33,133,0.435427
33,134,0.347982
33,135,0.441102
33,136,0.065298
33,137,0.385201
33,138,0.291045
33,139,0.130050
33,140,0.289576
33,141,0.107295
33,142,0.046172
33,143,0.238135
33,144,0.243739
33,145,0.386490
33,146,0.093871
33,147,0.208544
33,148,0.434773
33,149,0.133820
33,150,0.366870
34,35,0.064200
34,36,0.644101
34,37,0.424853
34,38,0.050579
34,39,0.041298
34,40,0.097583
34,41,0.630723
34,42,0.409696
34,43,0.461724
34,44,0.102554
34,45,0.080857
34,46,0.304878
34,47,0.633421
34,48,0.693714
34,49,0.424519
34,50,0.834006
34,51,0.358246
34,52,0.876466
34,53,0.393596
34,54,0.044607
34,55,0.886543
34,56,0.345111
34,57,0.053315
34,58,0.046172
34,59,0.073490
34,60,0.298042
34,61,0.629369
34,62,0.035765
34,63,0.053315
34,64,0.053315
34,65,0.359632
34,66,0.037700
34,67,0.352244
34,68,0.906204
34,69,0.041298
34,70,0.390150
34,71,0.622900
34,72,0.128953
34,73,0.606952
34,74,0.630723
34,75,0.363171
34,76,0.388507
34,77,0.705799
34,78,0.351032
34,79,0.096852
34,80,0.260646
34,81,0.677231
34,82,0.035765
34,83,0.058404
34,84,0.318556
34,85,0.499858
34,86,0.041298
34,87,0.661304
34,88,0.026658
34,89,0.054632
34,90,0.446864
34,91,0.228386
34,92,0.765126
34,93,0.478949
34,94,0.668571
34,95,0.845935
34,96,0.342839
34,97,0.079973
34,98,0.097583
34,99,0.610338
34,100,0.785384
34,101,0.044607
34,102,0.046172
34,103,0.076336
34,104,0.471472
34,105,0.734611
34,106,0.035765
34,107,0.728881
34,108,0.776557
34,109,0.044607
34,110,0.429677
34,111,0.445111
34,112,0.615324
34,113,0.475822
34,114,0.703075
34,115,0.059608
34,116,0.726244
34,117,0.373588
34,118,0.679953
34,119,0.284626
34,120,0.323866
34,121,0.417939
34,122,0.141059
34,123,0.441263
34,124,0.376430
34,125,0.070530
34,126,0.342631
34,127,0.817222
34,128,0.745271
34,129,0.057174
34,130,0.254018
34,131,0.767074
34,132,0.756251
34,133,0.041298
34,134,0.750024
34,135,0.054632
34,136,0.492698
34,137,0.808039
34,138,0.696985
34,139,0.350221
34,140,0.697800
34,141,0.421663
34,142,0.400930
34,143,0.609872
34,144,0.631061
34,145,0.072517
34,146,0.358047
34,147,0.530481
34,148,0.146980
34,149,0.345523
34,150,0.782392
35,36,0.693099
35,37,0.475823
35,38,0.104612
35,39,0.086791
35,40,0.146010
35,41,0.677965
35,42,0.458636
35,43,0.513463
35,44,0.147463
35,45,0.135404
35,46,0.342424
35,47,0.685055
35,48,0.745367
35,49,0.475823
35,50,0.887104
35,51,0.402522
35,52,0.930043
35,53,0.436568
35,54,0.091572
35,55,0.939999
35,56,0.389786
35,57,0.099029
35,58,0.080857
35,59,0.133288
35,60,0.321664
35,61,0.679640
35,62,0.089214
35,63,0.083452
35,64,0.103245
35,65,0.400930
35,66,0.090007
35,67,0.397905
35,68,0.961525
35,69,0.026658
35,70,0.438679
35,71,0.668358
35,72,0.177629
35,73,0.656991
35,74,0.677965
35,75,0.404108
35,76,0.429346
35,77,0.755687
35,78,0.386674
35,79,0.154982
35,80,0.287359
35,81,0.727320
35,82,0.073490
35,83,0.072517
35,84,0.355857
35,85,0.549820
35,86,0.066377
35,87,0.706906
35,88,0.079079
35,89,0.099744
35,90,0.492410
35,91,0.257905
35,92,0.817135
35,93,0.522517
35,94,0.718274
35,95,0.899593
35,96,0.380748
35,97,0.037700
35,98,0.037700
35,99,0.657964
35,100,0.839695
35,101,0.035765
35,102,0.092345
35,103,0.023843
35,104,0.516223
35,105,0.784479
35,106,0.037700
35,107,0.780756
35,108,0.825613
35,109,0.035765
35,110,0.476569
35,111,0.493707
35,112,0.665588
35,113,0.529945
35,114,0.753333
35,115,0.115585
35,116,0.778842
35,117,0.419636
35,118,0.731217
35,119,0.327141
35,120,0.359434
35,121,0.465709
35,122,0.108612
35,123,0.491977
35,124,0.416065
35,125,0.125036
35,126,0.386858
35,127,0.870690
35,128,0.797505
35,129,0.107955
35,130,0.280349
35,131,0.817917
35,132,0.810761
35,133,0.066377
35,134,0.800707
35,135,0.065298
35,136,0.545148
35,137,0.861418
35,138,0.747461
35,139,0.393596
35,140,0.749550
35,141,0.465403
35,142,0.450822
35,143,0.656017
35,144,0.680371
35,145,0.130595
35,146,0.405161
35,147,0.571619
35,148,0.192600
35,149,0.388325
35,150,0.835028
36,37,0.227138
36,38,0.635214
36,39,0.654173
36,40,0.647512
36,41,0.065298
36,42,0.241983
36,43,0.201261
36,44,0.639673
36,45,0.628465
36,46,0.389421
36,47,0.060789
36,48,0.094625
36,49,0.238135
36,50,0.225883
36,51,0.307200
36,52,0.254018
36,53,0.278824
36,54,0.649157
36,55,0.265240
36,56,0.333594
36,57,0.644542
36,58,0.657964
36,59,0.593096
36,60,0.450507
36,61,0.029202
36,62,0.616709
36,63,0.635214
36,64,0.603783
36,65,0.318333
36,66,0.639228
36,67,0.312248
36,68,0.306969
36,69,0.673020
36,70,0.271333
36,71,0.072517
36,72,0.641780
36,73,0.074451
